order,id,date,time,title,url,visitCount,typedCount,transition
1614,80049,7/6/2026,20:21:31,AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/job/dev-de-pipelines-calculate-fund-peers/run/jr_f2dd0fa94a79d61844a9019ad25549ec8795f03c95eb76b153c63f8e41816a44,2,0,reload
1615,51031,7/6/2026,19:48:08,Sprint 103 - Technology - Scrum Board - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,302,0,link
1616,51811,7/6/2026,19:48:08,Sprint 103 - Technology - Scrum Board - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1?jql=assignee+%3D+712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,29,0,link
1617,51031,7/6/2026,19:48:05,Sprint 103 - Technology - Scrum Board - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,302,0,reload
1618,51031,7/6/2026,19:48:02,Sprint 103 - Technology - Scrum Board - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,302,0,link
1619,79952,7/6/2026,19:32:58,Improve English Message,https://chatgpt.com/c/6a4b71da-e638-83eb-9d41-d8fd56d53b7b,4,0,link
1620,57403,7/6/2026,19:32:56,ChatGPT,https://chatgpt.com/,92,3,link
1621,581,7/6/2026,19:32:49,"BridgeWise - Calendar - 4 days, starting Wednesday, July 15, 2026",https://calendar.google.com/calendar/u/0/r?pli=1,55,0,link
1622,581,7/6/2026,19:32:48,"BridgeWise - Calendar - 4 days, starting Wednesday, July 15, 2026",https://calendar.google.com/calendar/u/0/r?pli=1,55,0,link
1623,581,7/6/2026,19:32:47,"BridgeWise - Calendar - 4 days, starting Wednesday, July 15, 2026",https://calendar.google.com/calendar/u/0/r?pli=1,55,0,link
1624,80049,7/6/2026,19:19:45,AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/job/dev-de-pipelines-calculate-fund-peers/run/jr_f2dd0fa94a79d61844a9019ad25549ec8795f03c95eb76b153c63f8e41816a44,2,0,link
1625,79672,7/6/2026,19:18:31,Runs - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/runs,41,0,link
1626,79674,7/6/2026,19:18:29,Job details - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/details,31,0,link
1627,80049,7/6/2026,19:18:25,AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/job/dev-de-pipelines-calculate-fund-peers/run/jr_f2dd0fa94a79d61844a9019ad25549ec8795f03c95eb76b153c63f8e41816a44,2,0,link
1628,79672,7/6/2026,19:16:57,Runs - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/runs,41,0,link
1629,80048,7/6/2026,19:16:49,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/7b800e82eaedc7663b02ffb2475f39d71d0f9333/&showversions=false,1,0,link
1630,79667,7/6/2026,19:16:46,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?prefix=dev-de-pipelines-calculate-fund-peers%2F&region=eu-west-2&tab=objects,3,0,link
1631,79666,7/6/2026,19:16:43,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?prefix=dev-de-pipelines-calculate-fund-peers%2F&region=eu-west-2,5,0,reload
1632,79666,7/6/2026,19:16:41,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?prefix=dev-de-pipelines-calculate-fund-peers%2F&region=eu-west-2,5,0,link
1633,80022,7/6/2026,19:16:39,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers%2F17773fb8a1f014f987436e5f965c432a7befdee9%2F&tab=objects,4,0,link
1634,79674,7/6/2026,19:16:37,Job details - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/details,31,0,link
1635,80044,7/6/2026,15:46:42,DEV-Glue-Jobs-Deploy - Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/,9,0,form_submit
1636,80045,7/6/2026,15:46:19,Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/build?delay=0sec,6,0,link
1637,80044,7/6/2026,15:46:18,DEV-Glue-Jobs-Deploy - Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/,9,0,link
1638,80047,7/6/2026,15:45:50,Console - #5285 - Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/5285/console,1,0,link
1639,80046,7/6/2026,15:45:48,DEV-Glue-Jobs-Deploy #5285 - Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/5285/,1,0,link
1640,80044,7/6/2026,15:42:27,DEV-Glue-Jobs-Deploy - Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/,9,0,reload
1641,80044,7/6/2026,15:41:56,DEV-Glue-Jobs-Deploy - Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/,9,0,form_submit
1642,80045,7/6/2026,15:41:36,Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/build?delay=0sec,6,0,link
1643,80044,7/6/2026,15:41:35,DEV-Glue-Jobs-Deploy - Jenkins,https://ci.bridgewise.com/job/DEV-Glue-Jobs-Deploy/,9,0,link
1644,5,7/6/2026,15:41:31,Dashboard - Jenkins,https://ci.bridgewise.com/?fmobei5jwkhvnirtxszg7ol2le=4qkx7wg5khtjh4ojl6ihvfapba,90,0,form_submit
1645,169,7/6/2026,15:41:18,Sign in - Jenkins,https://ci.bridgewise.com/login?from=%2F%3Ffmobei5jwkhvnirtxszg7ol2le%3D4qkx7wg5khtjh4ojl6ihvfapba,42,0,link
1646,5,7/6/2026,15:41:18,Dashboard - Jenkins,https://ci.bridgewise.com/?fmobei5jwkhvnirtxszg7ol2le=4qkx7wg5khtjh4ojl6ihvfapba,90,0,auto_bookmark
1647,80043,7/6/2026,15:37:55,Fix/dev by bogdan-bridgewise · Pull Request #3495 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3495#pullrequestreview-4635893213,1,0,link
1648,80042,7/6/2026,15:37:50,Fix/dev by bogdan-bridgewise · Pull Request #3495 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3495/changes,1,0,link
1649,80041,7/6/2026,15:37:48,Fix/dev by bogdan-bridgewise · Pull Request #3495 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3495,1,0,auto_toplevel
1650,80040,7/6/2026,15:37:47,dev to main by bogdan-bridgewise · Pull Request #3494 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3494#pullrequestreview-4635892389,1,0,link
1651,80037,7/6/2026,15:37:42,dev to main by bogdan-bridgewise · Pull Request #3494 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3494/changes,2,0,link
1652,80036,7/6/2026,15:37:40,dev to main by bogdan-bridgewise · Pull Request #3494 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3494,2,0,auto_toplevel
1653,80039,7/6/2026,15:37:10,AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/job/dev-de-pipelines-calculate-fund-peers/run/jr_a1d049367d735e27ff55bb5ad0937891787e8e45d4c746b0e8472907f95ed3fe,1,0,link
1654,79672,7/6/2026,15:37:05,Runs - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/runs,41,0,link
1655,79674,7/6/2026,15:37:00,Job details - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/details,31,0,link
1656,80020,7/6/2026,15:36:53,Upload objects - S3 bucket dev-de-pipelines-glue-script | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/upload/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/,3,0,link
1657,80022,7/6/2026,15:36:52,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers%2F17773fb8a1f014f987436e5f965c432a7befdee9%2F&tab=objects,4,0,link
1658,80018,7/6/2026,15:36:45,Delete objects - S3 bucket dev-de-pipelines-glue-script | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script/object/delete?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/&showversions=false,3,0,link
1659,80038,7/6/2026,15:36:03,dev to main by bogdan-bridgewise · Pull Request #3494 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3494#pullrequestreview-4635880162,1,0,link
1660,80037,7/6/2026,15:35:58,dev to main by bogdan-bridgewise · Pull Request #3494 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3494/changes,2,0,link
1661,80036,7/6/2026,15:35:56,dev to main by bogdan-bridgewise · Pull Request #3494 · deshe-analytics/de-bridge-wise,https://github.com/deshe-analytics/de-bridge-wise/pull/3494,2,0,auto_toplevel
1662,80035,7/6/2026,15:30:51,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/a4ae587a-e0a5-4d8a-b44b-c185367208e5,2,0,link
1663,80035,7/6/2026,15:30:51,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/a4ae587a-e0a5-4d8a-b44b-c185367208e5,2,0,link
1664,4075,7/6/2026,15:30:50,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
1665,4075,7/6/2026,15:30:50,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
1666,80034,7/6/2026,15:29:46,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/d540a46b-1120-46c0-af29-9f1d059774d1,2,0,link
1667,80034,7/6/2026,15:29:46,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/d540a46b-1120-46c0-af29-9f1d059774d1,2,0,link
1668,4075,7/6/2026,15:29:39,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
1669,4075,7/6/2026,15:29:39,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor,1553,0,link
1670,79975,7/6/2026,15:29:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/598bc6aa-0df5-4d23-848e-f5f1f99f32bc,6,0,link
1671,79975,7/6/2026,15:29:16,Query editor | Athena | eu-west-2,https://eu-west-2.console.aws.amazon.com/athena/home?region=eu-west-2#/query-editor/history/598bc6aa-0df5-4d23-848e-f5f1f99f32bc,6,0,link
1672,21440,7/6/2026,15:20:31,Google Meet,https://meet.google.com/landing?authuser=0,19,0,link
1673,80033,7/6/2026,15:13:02,dev to main by bogdan-bridgewise · Pull Request #2310 · deshe-analytics/bridgewise-api,https://github.com/deshe-analytics/bridgewise-api/pull/2310#pullrequestreview-4635687944,1,0,link
1674,80032,7/6/2026,15:12:57,dev to main by bogdan-bridgewise · Pull Request #2310 · deshe-analytics/bridgewise-api,https://github.com/deshe-analytics/bridgewise-api/pull/2310/changes,1,0,link
1675,80031,7/6/2026,15:12:54,dev to main by bogdan-bridgewise · Pull Request #2310 · deshe-analytics/bridgewise-api,https://github.com/deshe-analytics/bridgewise-api/pull/2310,1,0,auto_toplevel
1676,75446,7/6/2026,15:00:45,Sprint 103 - Technology - Scrum Board - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030&selectedIssue=DT-16667,37,0,link
1677,51031,7/6/2026,15:00:42,Sprint 103 - Technology - Scrum Board - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030,302,0,link
1678,75446,7/6/2026,14:59:25,Sprint 103 - Technology - Scrum Board - Jira,https://deshe.atlassian.net/jira/software/projects/DT/boards/1?jql=assignee%20%3D%20712020%3A9e4f5ac6-991b-45b1-9309-5dd83dd88030&selectedIssue=DT-16667,37,0,link
1679,63822,7/6/2026,14:55:42,Meet - Daily,https://meet.google.com/rtw-vfzz-pgc?authuser=0,50,0,link
1680,63822,7/6/2026,14:50:25,Meet - Daily,https://meet.google.com/rtw-vfzz-pgc?authuser=0,50,0,link
1681,80030,7/6/2026,14:50:23,Meet - Daily,https://meet.google.com/rtw-vfzz-pgc?authuser=0&hs=122&ijlm=1783338623098,1,0,link
1682,581,7/6/2026,14:50:20,"BridgeWise - Calendar - 4 days, starting Wednesday, July 15, 2026",https://calendar.google.com/calendar/u/0/r?pli=1,55,0,link
1683,80029,7/6/2026,14:46:13,AWS Glue versions - AWS Glue,https://docs.aws.amazon.com/glue/latest/dg/release-notes.html,1,0,link
1684,80028,7/6/2026,14:46:11,aws glue versions - Google Search,https://www.google.com/search?q=aws+glue+versions&oq=aws+glue+versions&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yBggFEEUYPDIGCAYQRRg8MgYIBxBFGDzSAQgyMzE1ajBqN6gCALACAA&sourceid=chrome&source=chrome.ob&ie=UTF-8,1,0,generated
1685,80027,7/6/2026,14:45:37,AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/job/dev-de-pipelines-calculate-fund-peers/run/jr_2461ee97f43f204f2f3a0329ace0283311f8e53119f6ae53e8630c09a1dbba2e,1,0,link
1686,79672,7/6/2026,14:45:30,Runs - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/runs,41,0,link
1687,79674,7/6/2026,14:45:26,Job details - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/details,31,0,link
1688,80022,7/6/2026,14:45:22,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers%2F17773fb8a1f014f987436e5f965c432a7befdee9%2F&tab=objects,4,0,link
1689,80020,7/6/2026,14:45:15,Upload objects - S3 bucket dev-de-pipelines-glue-script | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/upload/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/,3,0,link
1690,80019,7/6/2026,14:45:11,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers%2F17773fb8a1f014f987436e5f965c432a7befdee9%2F&showversions=false&tab=objects,2,0,link
1691,80017,7/6/2026,14:45:11,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/&showversions=false,4,0,link
1692,80018,7/6/2026,14:45:06,Delete objects - S3 bucket dev-de-pipelines-glue-script | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script/object/delete?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/&showversions=false,3,0,link
1693,80017,7/6/2026,14:40:27,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/&showversions=false,4,0,link
1694,79666,7/6/2026,14:40:26,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?prefix=dev-de-pipelines-calculate-fund-peers%2F&region=eu-west-2,5,0,link
1695,80026,7/6/2026,14:40:25,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?prefix=dev-de-pipelines-calculate-fund-peers%2F17773fb8a1f014f987436e5f965c432a7befdee9%2F&region=eu-west-2&tab=objects,1,0,link
1696,80024,7/6/2026,14:40:00,dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/de_bridge_wise-0.0.1-py3-none-any.whl - Object in S3 bucket dev-de-pipelines-glue-script | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/object/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/de_bridge_wise-0.0.1-py3-none-any.whl,1,0,link
1697,80023,7/6/2026,14:39:24,AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/job/dev-de-pipelines-calculate-fund-peers/run/jr_7d60af6a9b266938b68fe24923c5acfd934ab9cc7e32c12bc727a2d55842ca08,1,0,link
1698,79672,7/6/2026,14:37:31,Runs - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/runs,41,0,link
1699,79671,7/6/2026,14:37:28,Script - Editor - AWS Glue Studio,https://eu-west-2.console.aws.amazon.com/gluestudio/home?region=eu-west-2#/editor/job/dev-de-pipelines-calculate-fund-peers/script,11,0,link
1700,80022,7/6/2026,14:37:23,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers%2F17773fb8a1f014f987436e5f965c432a7befdee9%2F&tab=objects,4,0,link
1701,80020,7/6/2026,14:37:17,Upload objects - S3 bucket dev-de-pipelines-glue-script | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/upload/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/,3,0,link
1702,80019,7/6/2026,14:37:04,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers%2F17773fb8a1f014f987436e5f965c432a7befdee9%2F&showversions=false&tab=objects,2,0,link
1703,80017,7/6/2026,14:37:04,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/&showversions=false,4,0,link
1704,80018,7/6/2026,14:36:59,Delete objects - S3 bucket dev-de-pipelines-glue-script | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script/object/delete?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/&showversions=false,3,0,link
1705,80017,7/6/2026,14:36:58,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/17773fb8a1f014f987436e5f965c432a7befdee9/&showversions=false,4,0,link
1706,79656,7/6/2026,14:36:57,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&prefix=dev-de-pipelines-calculate-fund-peers/&showversions=false,7,0,link
1707,62897,7/6/2026,14:36:50,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2&tab=objects,51,0,link
1708,62896,7/6/2026,14:36:50,dev-de-pipelines-glue-script - S3 bucket | S3 | eu-west-2,https://eu-west-2.console.aws.amazon.com/s3/buckets/dev-de-pipelines-glue-script?region=eu-west-2,61,0,link
